"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url1","Input.asset_name1","Input.object_class1","Input.caption1","Input.image_url2","Input.asset_name2","Input.object_class2","Input.caption2","Input.image_url3","Input.asset_name3","Input.object_class3","Input.caption3","Input.image_url4","Input.asset_name4","Input.object_class4","Input.caption4","Answer.caption1","Answer.caption2","Answer.caption3","Answer.caption4","Answer.commentbox","Approve","Reject"
"38B7Q9C28GRRBZXHINQPGZ63E5T961","370Y8Q6HBBUY5Z182W5WQCQTR4L11D","Briefly describe a 3D asset","Est Time: 30 secs. Describe the 3D assets shown very briefly.","3d, image captioning, caption","$0.30","Wed Jun 26 15:27:22 PDT 2024","2","BatchId:5235057;OriginalHitTemplateId:928390828;","7200","259200","Wed Jul 03 15:27:22 PDT 2024","","","3HPZF4IVNNFYF1BKQS0AP0N00FBCYH","A1JJ0HREZKVSSK","Submitted","Wed Jun 26 16:33:38 PDT 2024","Wed Jun 26 16:53:09 PDT 2024","Sat Jun 29 16:53:09 PDT 2024","","","","1171","100% (8/8)","0% (0/0)","0% (0/0)","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Dog_Bed_2_1.png","Dog_Bed_2_1","Dog Bed","blue plaid dog bed","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Shelving_Unit_307_1.png","Shelving_Unit_307_1","Shelving Unit","Dark brown modular shelving unit.","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Coffee_Table_217_1.png","Coffee_Table_217_1","Coffee Table","black modern coffee table","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Fridge_5.png","Fridge_5","Fridge","A black modern refrigerator","Blue tartan-patterned dog bed","Dark walnut modular shelving unit","Contemporary black coffee table","Modern stainless steel refrigerator","no"
"38B7Q9C28GRRBZXHINQPGZ63E5T961","370Y8Q6HBBUY5Z182W5WQCQTR4L11D","Briefly describe a 3D asset","Est Time: 30 secs. Describe the 3D assets shown very briefly.","3d, image captioning, caption","$0.30","Wed Jun 26 15:27:22 PDT 2024","2","BatchId:5235057;OriginalHitTemplateId:928390828;","7200","259200","Wed Jul 03 15:27:22 PDT 2024","","","32N49TQG3H4TISJH13HZC6TIIVOAV4","AAPLB0DMSAWE8","Submitted","Wed Jun 26 17:28:11 PDT 2024","Wed Jun 26 17:36:06 PDT 2024","Sat Jun 29 17:36:06 PDT 2024","","","","475","0% (0/0)","0% (0/0)","0% (0/0)","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Dog_Bed_2_1.png","Dog_Bed_2_1","Dog Bed","blue plaid dog bed","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Shelving_Unit_307_1.png","Shelving_Unit_307_1","Shelving Unit","Dark brown modular shelving unit.","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Coffee_Table_217_1.png","Coffee_Table_217_1","Coffee Table","black modern coffee table","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Fridge_5.png","Fridge_5","Fridge","A black modern refrigerator","Soft, fleece-lined dog bed","Walnut wood open shelving unit","Rectangular glass-top coffee table","Stainless steel refrigerator",""
"3WPCIUYH1AU9GNLAQG3KD5H7PYJDTX","370Y8Q6HBBUY5Z182W5WQCQTR4L11D","Briefly describe a 3D asset","Est Time: 30 secs. Describe the 3D assets shown very briefly.","3d, image captioning, caption","$0.30","Wed Jun 26 15:27:22 PDT 2024","2","BatchId:5235057;OriginalHitTemplateId:928390828;","7200","259200","Wed Jul 03 15:27:22 PDT 2024","","","3FIJLY1B6VQB9Z3TQ7USKFFRTN0FP1","A1N3FWPEIOKWZ9","Submitted","Wed Jun 26 15:27:53 PDT 2024","Wed Jun 26 15:42:47 PDT 2024","Sat Jun 29 15:42:47 PDT 2024","","","","894","0% (0/0)","0% (0/0)","0% (0/0)","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Side_Table_311_2_2.png","Side_Table_311_2_2","Side Table","A gray side table with a drawer.","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Houseplant_18.png","Houseplant_18","Houseplant","3D-rendered potted plant","https://cs-people.bu.edu/array/research/r2d3/asset_ims/bin_19.png","bin_19","bin","A cylindrical blue bin","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Side_Table_219_1.png","Side_Table_219_1","Side Table","Black side table with drawers and silver knobs.","a rectaangular shaped green side table .","a house plant with brown pot cylindrical in shape .","a grey color cylindrical plastic bin .","a dark black wooden side table with rectangular top .",""
"3WPCIUYH1AU9GNLAQG3KD5H7PYJDTX","370Y8Q6HBBUY5Z182W5WQCQTR4L11D","Briefly describe a 3D asset","Est Time: 30 secs. Describe the 3D assets shown very briefly.","3d, image captioning, caption","$0.30","Wed Jun 26 15:27:22 PDT 2024","2","BatchId:5235057;OriginalHitTemplateId:928390828;","7200","259200","Wed Jul 03 15:27:22 PDT 2024","","","3A9AA95ATX8J72A4KVHJY3OE4TM5P8","APFVB96X25M4A","Submitted","Wed Jun 26 19:29:20 PDT 2024","Wed Jun 26 19:52:42 PDT 2024","Sat Jun 29 19:52:42 PDT 2024","","","","1402","100% (21/21)","0% (0/0)","0% (0/0)","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Side_Table_311_2_2.png","Side_Table_311_2_2","Side Table","A gray side table with a drawer.","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Houseplant_18.png","Houseplant_18","Houseplant","3D-rendered potted plant","https://cs-people.bu.edu/array/research/r2d3/asset_ims/bin_19.png","bin_19","bin","A cylindrical blue bin","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Side_Table_219_1.png","Side_Table_219_1","Side Table","Black side table with drawers and silver knobs.","NONE","NONE","NONE","NONE",""
"3SZYX62S5GMREC9AY7I0AX1XNKU757","370Y8Q6HBBUY5Z182W5WQCQTR4L11D","Briefly describe a 3D asset","Est Time: 30 secs. Describe the 3D assets shown very briefly.","3d, image captioning, caption","$0.30","Wed Jun 26 15:27:22 PDT 2024","2","BatchId:5235057;OriginalHitTemplateId:928390828;","7200","259200","Wed Jul 03 15:27:22 PDT 2024","","","3I2PTA7R3UG7PXWMRV0E0XX66F3KQZ","A1JLW6S28GXGF9","Submitted","Wed Jun 26 15:27:52 PDT 2024","Wed Jun 26 15:35:29 PDT 2024","Sat Jun 29 15:35:29 PDT 2024","","","","457","0% (0/0)","0% (0/0)","0% (0/0)","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Desk_313_2.png","Desk_313_2","Desk","A modern dark brown desk with drawers.","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Dining_Table_223_1.png","Dining_Table_223_1","Dining Table","Oval wooden dining table with white legs","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Sofa_205_2.png","Sofa_205_2","Sofa","Red upholstered sofa","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Bed_18_1.png","Bed_18_1","Bed","Black wooden bunk bed with blue bedding.","A modern dark brown desk with drawers.","RECTANGULAR  wooden dining table with white legs","Red upholstered sofa","Black wooden bunk bed with white bedding",""
"3SZYX62S5GMREC9AY7I0AX1XNKU757","370Y8Q6HBBUY5Z182W5WQCQTR4L11D","Briefly describe a 3D asset","Est Time: 30 secs. Describe the 3D assets shown very briefly.","3d, image captioning, caption","$0.30","Wed Jun 26 15:27:22 PDT 2024","2","BatchId:5235057;OriginalHitTemplateId:928390828;","7200","259200","Wed Jul 03 15:27:22 PDT 2024","","","3E4GGUZ1T9DQXEU1PKAD4FZ3Q9P2K3","A11FNNUS4ZSHUP","Submitted","Wed Jun 26 17:36:26 PDT 2024","Wed Jun 26 17:42:01 PDT 2024","Sat Jun 29 17:42:01 PDT 2024","","","","335","0% (0/0)","0% (0/0)","0% (0/0)","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Desk_313_2.png","Desk_313_2","Desk","A modern dark brown desk with drawers.","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Dining_Table_223_1.png","Dining_Table_223_1","Dining Table","Oval wooden dining table with white legs","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Sofa_205_2.png","Sofa_205_2","Sofa","Red upholstered sofa","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Bed_18_1.png","Bed_18_1","Bed","Black wooden bunk bed with blue bedding.","dark brown office table with drawers","white leg and brown top wooden dinning table","two seater red modern sofa","dark brown wooden bunk and blue bed",""
"3VDVA3ILID1BJNJSQNKIDK19A781GM","370Y8Q6HBBUY5Z182W5WQCQTR4L11D","Briefly describe a 3D asset","Est Time: 30 secs. Describe the 3D assets shown very briefly.","3d, image captioning, caption","$0.30","Wed Jun 26 15:27:22 PDT 2024","2","BatchId:5235057;OriginalHitTemplateId:928390828;","7200","259200","Wed Jul 03 15:27:22 PDT 2024","","","3OS4RQUCRA19552J72CRPVA2CJLFBG","ASCUGJJIR7CI1","Submitted","Wed Jun 26 15:27:49 PDT 2024","Wed Jun 26 16:42:29 PDT 2024","Sat Jun 29 16:42:29 PDT 2024","","","","4480","0% (0/0)","0% (0/0)","0% (0/0)","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Box_15.png","Box_15","Box","Open brown cardboard box.","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Houseplant_7.png","Houseplant_7","Houseplant","Green potted houseplant","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Floor_Lamp_24.png","Floor_Lamp_24","Floor Lamp","Tall floor lamp with a light shade","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Sofa_215_1.png","Sofa_215_1","Sofa","A brown modern sofa.","brown opened box","green houseplant with dark pot","warm lighting with three stand floor lamp","three seater brown sofa",""
"3VDVA3ILID1BJNJSQNKIDK19A781GM","370Y8Q6HBBUY5Z182W5WQCQTR4L11D","Briefly describe a 3D asset","Est Time: 30 secs. Describe the 3D assets shown very briefly.","3d, image captioning, caption","$0.30","Wed Jun 26 15:27:22 PDT 2024","2","BatchId:5235057;OriginalHitTemplateId:928390828;","7200","259200","Wed Jul 03 15:27:22 PDT 2024","","","3YMU66OBIOUPAI10IES5TRDC8BQHGX","A116C6EN6HE9NK","Submitted","Wed Jun 26 19:28:59 PDT 2024","Wed Jun 26 19:31:28 PDT 2024","Sat Jun 29 19:31:28 PDT 2024","","","","149","0% (0/0)","0% (0/0)","0% (0/0)","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Box_15.png","Box_15","Box","Open brown cardboard box.","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Houseplant_7.png","Houseplant_7","Houseplant","Green potted houseplant","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Floor_Lamp_24.png","Floor_Lamp_24","Floor Lamp","Tall floor lamp with a light shade","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Sofa_215_1.png","Sofa_215_1","Sofa","A brown modern sofa.","3D","3D","3D","3D","good"
"3EHVO81VN57PJJE3AT20YKDAP7L1HL","370Y8Q6HBBUY5Z182W5WQCQTR4L11D","Briefly describe a 3D asset","Est Time: 30 secs. Describe the 3D assets shown very briefly.","3d, image captioning, caption","$0.30","Wed Jun 26 15:27:22 PDT 2024","2","BatchId:5235057;OriginalHitTemplateId:928390828;","7200","259200","Wed Jul 03 15:27:22 PDT 2024","","","35LDD5557BQG4IYUZ2TXJOD1WE6KMC","A260Z12YSK97KV","Submitted","Wed Jun 26 17:28:10 PDT 2024","Wed Jun 26 17:47:03 PDT 2024","Sat Jun 29 17:47:03 PDT 2024","","","","1133","0% (0/0)","0% (0/0)","0% (0/0)","https://cs-people.bu.edu/array/research/r2d3/asset_ims/RoboTHOR_armchair_emmabo.png","RoboTHOR_armchair_emmabo","armchair emmabo","A blue armchair with wooden legs.","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Basketball_1.png","Basketball_1","Basketball","orange basketball on a court","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Fridge_1.png","Fridge_1","Fridge","Silver double-door refrigerator","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Floor_Lamp_28.png","Floor_Lamp_28","Floor Lamp","Tripod floor lamp with cylindrical shade","A blue armchair with wooden legs.","orange basketball on a court","Silver double-door refrigerator","Tripod floor lamp with cylindrical shade",""
"3EHVO81VN57PJJE3AT20YKDAP7L1HL","370Y8Q6HBBUY5Z182W5WQCQTR4L11D","Briefly describe a 3D asset","Est Time: 30 secs. Describe the 3D assets shown very briefly.","3d, image captioning, caption","$0.30","Wed Jun 26 15:27:22 PDT 2024","2","BatchId:5235057;OriginalHitTemplateId:928390828;","7200","259200","Wed Jul 03 15:27:22 PDT 2024","","","392CY0QWG2D9UXJ0TV8PKEHOIJWI44","A342X9QZZUMSRN","Submitted","Wed Jun 26 17:28:41 PDT 2024","Wed Jun 26 19:13:32 PDT 2024","Sat Jun 29 19:13:32 PDT 2024","","","","6291","0% (0/0)","0% (0/0)","0% (0/0)","https://cs-people.bu.edu/array/research/r2d3/asset_ims/RoboTHOR_armchair_emmabo.png","RoboTHOR_armchair_emmabo","armchair emmabo","A blue armchair with wooden legs.","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Basketball_1.png","Basketball_1","Basketball","orange basketball on a court","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Fridge_1.png","Fridge_1","Fridge","Silver double-door refrigerator","https://cs-people.bu.edu/array/research/r2d3/asset_ims/Floor_Lamp_28.png","Floor_Lamp_28","Floor Lamp","Tripod floor lamp with cylindrical shade","a blue colour armchair with wooden legs in the air and rhombus shape","orange colour basketball on a court in the air and decagon shape","silver colour double door refrigerator and rectangular prism shape","white colour floor lamp in cone shape","good"
